session_id,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,duration,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,waf_risk,behavior_risk,compliance_score,attack_stage,label
SESS_003,10.0.4.17,172.16.0.16,51699,445,6,2026-08-28 10:12:06,40.9449,489,166,709539,89972,19526.51,16.0,0.229,0.0594,1,1,0,0,0.18,0.92,0.75,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.12,172.16.0.47,4609,8080,6,2026-08-28 10:12:09,6.5366,2354,112,216568,137648,54189.64,377.26,1.3285,0.4896,0,0,1,0,0.1,0.18,0.65,IMPACT,DoS GoldenEye
SESS_003,192.168.1.146,172.16.0.45,47440,22,6,2026-08-28 10:16:16,65.6543,495,32,654885,39552,10577.17,8.03,1.8875,0.4128,1,0,0,0,0.03,0.05,0.67,BENIGN,BENIGN
SESS_003,192.168.1.135,172.16.0.49,47951,3389,6,2026-08-28 10:08:10,47.3885,186,394,206832,205668,8704.64,12.24,1.1691,0.5788,1,1,0,0,0.05,0.24,0.69,BENIGN,BENIGN
SESS_003,192.168.1.156,172.16.0.23,32626,443,6,2026-08-28 10:20:30,54.77,135,190,182385,271130,8280.35,5.93,1.9953,0.4673,1,0,0,0,0.0,0.01,0.65,BENIGN,BENIGN
SESS_003,192.168.1.238,172.16.0.16,20936,8080,6,2026-08-28 10:20:35,7.8153,114,223,33972,205383,30626.46,43.12,0.7425,0.9999,1,1,1,0,0.03,0.23,0.46,BENIGN,BENIGN
SESS_003,192.168.1.113,172.16.0.44,36678,445,6,2026-08-28 10:12:24,40.5085,195,367,35100,342778,9328.36,13.87,1.4024,0.4508,1,1,0,0,0.17,0.01,0.49,BENIGN,BENIGN
SESS_003,192.168.1.209,172.16.0.27,59919,3389,6,2026-08-28 10:20:45,42.6448,301,218,285649,253316,12638.47,12.17,0.1025,0.9879,0,1,1,0,0.01,0.11,0.49,BENIGN,BENIGN
SESS_003,192.168.1.199,172.16.0.23,32888,445,6,2026-08-28 10:16:40,48.0833,495,26,621720,25142,13452.95,10.84,0.339,0.6542,0,1,1,0,0.02,0.16,0.6,BENIGN,BENIGN
SESS_003,10.0.4.17,172.16.0.40,48921,989,6,2026-08-28 10:08:22,25.7945,134,85,113364,35785,5782.2,8.49,1.6149,0.432,1,1,0,0,0.07,0.04,0.58,RECON,PortScan
SESS_003,10.0.4.11,172.16.0.45,25640,957,6,2026-08-28 10:21:00,54.7518,112,268,129248,218956,6359.68,6.94,0.2792,0.3329,1,0,0,1,0.1,0.01,0.74,RECON,PortScan
SESS_003,10.0.4.42,172.16.0.39,5927,443,6,2026-08-28 10:21:05,77.8623,273,26,211029,3536,2755.7,3.84,1.7794,0.9361,0,1,0,0,0.81,0.05,0.68,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.25,172.16.0.42,29981,22,6,2026-08-28 10:16:56,103.9554,243,176,309096,108592,4017.95,4.03,1.3245,0.8635,0,0,0,0,0.75,0.01,0.8,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.34,172.16.0.15,3844,3389,6,2026-08-28 10:17:00,75.1673,253,46,241362,60214,4012.06,3.98,0.5234,0.2141,0,1,1,0,0.76,0.22,0.63,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.31,172.16.0.34,21845,22,6,2026-08-28 10:21:20,60.2132,459,161,596700,221858,13594.33,10.3,1.1244,0.2456,1,0,1,0,0.19,0.73,0.8,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.50,172.16.0.50,31982,445,6,2026-08-28 10:17:08,44.8189,59,225,66434,195075,5834.79,6.34,1.9945,0.1596,1,1,1,0,0.11,0.7,0.74,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.23,172.16.0.37,29654,3389,6,2026-08-28 10:04:18,7.9345,322,334,57316,222778,35300.78,82.68,1.727,0.6724,0,0,0,0,0.16,0.9,0.77,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.42,172.16.0.44,57601,445,6,2026-08-28 10:08:38,3.8271,6802,116,8414074,67512,2216191.37,1807.64,1.1727,0.6378,0,1,1,0,0.2,0.13,0.47,IMPACT,DoS GoldenEye
SESS_003,192.168.1.225,172.16.0.7,37045,80,6,2026-08-28 10:21:40,65.0078,93,7,96348,8022,1605.5,1.54,1.9553,0.8721,1,0,0,0,0.01,0.07,0.84,BENIGN,BENIGN
SESS_003,192.168.1.13,172.16.0.28,34795,443,6,2026-08-28 10:08:42,74.5439,129,19,91203,7600,1325.43,1.99,0.1361,0.8888,0,1,0,0,0.11,0.14,0.77,BENIGN,BENIGN
SESS_003,192.168.1.19,172.16.0.42,53921,80,6,2026-08-28 10:13:06,1.0036,199,326,258103,121272,378014.15,523.12,1.8896,0.4367,1,0,0,0,0.04,0.08,0.64,BENIGN,BENIGN
SESS_003,192.168.1.227,172.16.0.47,26047,445,6,2026-08-28 10:13:09,43.1255,283,66,48110,48576,2241.97,8.09,1.0103,0.0816,1,0,1,0,0.19,0.04,0.59,BENIGN,BENIGN
SESS_003,192.168.1.175,172.16.0.39,8190,21,6,2026-08-28 10:04:24,61.5399,133,192,104006,24960,2095.65,5.28,0.341,0.3496,0,0,1,0,0.02,0.19,0.53,BENIGN,BENIGN
SESS_003,192.168.1.136,172.16.0.47,55155,80,6,2026-08-28 10:04:25,72.9227,320,31,198080,12183,2883.37,4.81,1.0319,0.0474,0,0,0,0,0.02,0.06,0.8,BENIGN,BENIGN
SESS_003,192.168.1.46,172.16.0.29,41471,80,6,2026-08-28 10:22:10,47.9358,59,135,37583,119340,3273.61,4.05,1.7546,0.506,0,1,0,0,0.16,0.19,0.5,BENIGN,BENIGN
SESS_003,192.168.1.29,172.16.0.46,40822,21,6,2026-08-28 10:13:21,76.9668,356,14,314704,17276,4313.29,4.81,0.7194,0.59,0,1,0,0,0.17,0.13,0.59,BENIGN,BENIGN
SESS_003,192.168.1.217,172.16.0.5,8113,3389,6,2026-08-28 10:04:28,58.8378,58,87,39266,92046,2231.76,2.46,0.6111,0.7644,1,0,0,0,0.04,0.06,0.7,BENIGN,BENIGN
SESS_003,192.168.1.244,172.16.0.37,63831,80,6,2026-08-28 10:22:25,103.4759,184,210,29440,193410,2153.64,3.81,1.891,0.2616,1,0,0,0,0.02,0.16,0.81,BENIGN,BENIGN
SESS_003,192.168.1.178,172.16.0.21,23908,445,6,2026-08-28 10:04:30,105.4279,383,322,36002,333270,3502.6,6.69,1.7226,0.4947,1,0,1,0,0.07,0.1,0.77,BENIGN,BENIGN
SESS_003,192.168.1.185,172.16.0.12,48991,22,6,2026-08-28 10:04:31,0.5907,341,165,392832,79695,799944.13,856.61,1.8197,0.1136,0,1,1,0,0.13,0.21,0.45,BENIGN,BENIGN
SESS_003,192.168.1.120,172.16.0.5,29352,22,6,2026-08-28 10:04:32,80.7852,301,347,386183,284887,8306.84,8.02,0.5075,0.412,0,1,1,0,0.12,0.18,0.83,BENIGN,BENIGN
SESS_003,10.0.4.33,172.16.0.25,6475,453,6,2026-08-28 10:13:39,67.3954,417,307,257706,223496,7139.98,10.74,1.3547,0.7361,1,0,0,1,0.06,0.22,0.5,RECON,PortScan
SESS_003,10.0.4.9,172.16.0.43,14130,474,6,2026-08-28 10:22:50,93.4814,334,200,328656,163800,5267.96,5.71,1.8385,0.9567,0,1,0,1,0.18,0.07,0.84,RECON,PortScan
SESS_003,10.0.4.49,172.16.0.27,10230,22,6,2026-08-28 10:09:10,93.0925,414,331,166842,15226,1955.78,8.0,0.6091,0.2024,0,1,0,0,0.93,0.17,0.73,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.18,172.16.0.41,24990,443,6,2026-08-28 10:13:48,86.9355,322,32,208656,27616,2717.79,4.07,0.2152,0.322,0,1,0,0,0.91,0.09,0.42,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.27,172.16.0.12,56630,21,6,2026-08-28 10:23:05,23.631,194,272,52768,94112,6215.56,19.72,1.9336,0.1965,1,1,0,0,0.13,0.62,0.64,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.44,172.16.0.41,62388,445,6,2026-08-28 10:13:54,112.5035,293,148,126283,184852,2765.56,3.92,1.7219,0.4438,1,1,0,0,0.12,0.67,0.72,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.47,172.16.0.50,64182,8080,6,2026-08-28 10:18:36,100.8156,192,208,22464,104000,1254.41,3.97,1.8901,0.058,1,1,0,0,0.19,0.64,0.83,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.40,172.16.0.50,16532,21,6,2026-08-28 10:18:40,45.3945,201,93,214266,98859,6897.86,6.48,1.8458,0.1413,1,0,0,0,0.12,0.9,0.73,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.23,172.16.0.27,42204,22,6,2026-08-28 10:23:25,105.3742,57,333,52383,80586,1261.87,3.7,1.9438,0.4382,1,0,0,0,0.11,0.76,0.62,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.21,172.16.0.5,25701,80,6,2026-08-28 10:09:24,28.3489,196,85,258328,13600,9592.19,9.91,1.1563,0.9141,0,0,0,0,0.09,0.67,0.43,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.45,172.16.0.39,43154,22,6,2026-08-28 10:04:43,73.6809,161,31,103523,29140,1800.51,2.61,0.4828,0.773,1,0,0,0,0.07,0.64,0.49,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.16,172.16.0.47,50840,80,6,2026-08-28 10:18:56,5.6592,92,155,65412,191270,45356.59,43.65,1.9682,0.7627,0,1,0,0,0.16,0.84,0.64,LATERAL_MOVEMENT,SSH-Patator
SESS_003,192.168.1.158,172.16.0.18,36517,21,6,2026-08-28 10:09:30,60.6522,61,79,64477,27650,1518.94,2.31,1.0491,0.0161,0,0,0,0,0.12,0.22,0.57,BENIGN,BENIGN
SESS_003,10.0.4.20,172.16.0.32,40817,80,6,2026-08-28 10:23:50,5.4162,420,102,398580,19584,77206.16,96.38,0.1902,0.2787,0,1,0,0,0.18,0.63,0.59,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.14,172.16.0.13,28399,445,6,2026-08-28 10:19:08,104.2124,335,194,398650,112908,4908.8,5.08,1.6151,0.0393,1,1,0,0,0.03,0.85,0.67,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.10,172.16.0.26,58873,443,6,2026-08-28 10:09:36,41.5254,96,208,38688,156208,4693.42,7.32,0.6227,0.6546,1,1,0,0,0.09,0.79,0.65,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.1,172.16.0.47,16026,80,6,2026-08-28 10:04:49,48.2108,2,175,308,50925,1062.69,3.67,1.3654,0.0699,1,0,1,0,0.12,0.91,0.76,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.2,172.16.0.10,17794,80,6,2026-08-28 10:04:50,116.064,213,269,86904,223539,2674.76,4.15,0.9534,0.2252,1,1,1,0,0.13,0.94,0.81,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.23,172.16.0.39,25318,3389,6,2026-08-28 10:14:33,111.6953,9374,30,571814,9540,5204.82,84.19,0.452,0.457,0,0,0,0,0.06,0.22,0.82,IMPACT,DoS GoldenEye
SESS_003,10.0.4.19,172.16.0.8,17737,580,6,2026-08-28 10:09:44,104.0613,493,329,614771,224049,8060.83,7.9,1.117,0.6425,1,1,0,1,0.09,0.21,0.5,RECON,PortScan
SESS_003,10.0.4.44,172.16.0.36,57306,443,6,2026-08-28 10:24:25,28.4902,447,227,134994,330739,16347.13,23.66,0.9049,0.4019,0,0,0,0,0.7,0.19,0.59,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.49,172.16.0.42,45950,80,6,2026-08-28 10:24:30,15.1198,260,173,231660,36849,17758.77,28.64,1.3658,0.9108,0,0,0,0,0.77,0.2,0.78,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_003,10.0.4.10,172.16.0.49,38702,443,6,2026-08-28 10:24:35,22.8323,313,149,390311,12069,17623.28,20.23,0.8359,0.5402,1,1,0,0,0.17,0.93,0.84,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.34,172.16.0.44,49370,3389,6,2026-08-28 10:24:40,65.0587,61,189,67710,112833,2775.08,3.84,1.4218,0.2154,1,0,0,0,0.06,0.61,0.45,CREDENTIAL_ACCESS,FTP-Patator
SESS_003,10.0.4.44,172.16.0.20,59850,3389,6,2026-08-28 10:04:57,5.059,173,29,113488,26245,27620.68,39.93,0.5443,0.9859,1,1,0,0,0.03,0.93,0.47,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.39,172.16.0.16,14705,3389,6,2026-08-28 10:09:56,92.8167,255,124,362610,10788,4022.96,4.08,1.7463,0.2742,1,0,0,0,0.05,0.87,0.52,LATERAL_MOVEMENT,SSH-Patator
SESS_003,10.0.4.21,172.16.0.30,9066,8080,6,2026-08-28 10:19:56,105.1441,191,357,92635,385560,4548.0,5.21,0.4681,0.5351,1,1,1,0,0.03,0.84,0.74,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.154,172.16.0.14,48831,80,6,2026-08-28 10:25:00,80.0036,367,167,360027,51603,5145.14,6.67,0.0027,0.3914,0,1,1,0,0.05,0.24,0.45,BENIGN,BENIGN
SESS_004,192.168.1.205,172.16.0.24,17838,21,6,2026-08-28 10:10:02,35.0702,201,92,203412,16744,6277.58,8.35,1.3134,0.682,0,1,0,0,0.12,0.0,0.78,BENIGN,BENIGN
SESS_004,192.168.1.60,172.16.0.23,26213,22,6,2026-08-28 10:10:04,119.3866,291,140,412056,110320,4375.5,3.61,1.9955,0.7357,0,1,1,0,0.1,0.03,0.71,BENIGN,BENIGN
SESS_004,192.168.1.116,172.16.0.46,36556,22,6,2026-08-28 10:05:03,109.4365,370,270,242720,82350,2970.4,5.85,0.2799,0.9437,1,0,0,0,0.2,0.13,0.74,BENIGN,BENIGN
SESS_004,192.168.1.174,172.16.0.27,54713,22,6,2026-08-28 10:25:20,33.4645,456,229,196536,170147,10957.37,20.47,0.1665,0.4337,1,0,1,0,0.09,0.04,0.67,BENIGN,BENIGN
SESS_004,192.168.1.218,172.16.0.14,53093,445,6,2026-08-28 10:05:05,27.1425,140,230,131180,272090,14857.51,13.63,1.007,0.185,1,1,0,0,0.17,0.22,0.76,BENIGN,BENIGN
SESS_004,192.168.1.120,172.16.0.8,5039,443,6,2026-08-28 10:20:24,36.7897,205,157,41410,41762,2260.74,9.84,1.6941,0.5716,0,1,0,0,0.06,0.02,0.7,BENIGN,BENIGN
SESS_004,192.168.1.134,172.16.0.8,14252,445,6,2026-08-28 10:20:28,80.405,310,146,360530,208050,7071.45,5.67,1.1293,0.8428,1,1,0,0,0.08,0.11,0.69,BENIGN,BENIGN
SESS_004,192.168.1.112,172.16.0.29,20614,445,6,2026-08-28 10:20:32,105.3066,414,31,253782,2232,2431.13,4.23,1.601,0.3063,0,0,0,0,0.03,0.1,0.58,BENIGN,BENIGN
SESS_004,10.0.4.6,172.16.0.32,37726,884,6,2026-08-28 10:25:45,57.6964,192,256,165696,101120,4624.48,7.76,0.0879,0.7435,0,1,0,1,0.08,0.12,0.56,RECON,PortScan
SESS_004,10.0.4.24,172.16.0.20,15694,21,6,2026-08-28 10:10:20,67.0322,449,389,398263,379275,11599.47,12.5,0.9369,0.6795,0,1,0,0,0.79,0.2,0.7,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.24,172.16.0.25,33193,3389,6,2026-08-28 10:25:55,49.7469,184,182,91816,152880,4918.82,7.36,0.1342,0.6344,1,0,0,0,0.71,0.22,0.51,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.1,172.16.0.49,49770,445,6,2026-08-28 10:05:12,1.1495,266,170,286216,87380,325007.39,379.3,1.7252,0.326,1,1,0,0,0.75,0.03,0.71,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.40,172.16.0.6,6953,445,6,2026-08-28 10:15:39,109.4942,51,162,11679,220644,2121.78,1.95,0.7091,0.7885,1,0,1,0,0.78,0.05,0.68,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.3,172.16.0.17,61395,443,6,2026-08-28 10:20:56,6.4795,17,145,782,105270,16367.31,25.0,0.8238,0.8959,1,1,0,0,0.11,0.71,0.47,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.12,172.16.0.26,4092,3389,6,2026-08-28 10:10:30,20.6247,467,123,631384,79335,34459.6,28.61,1.0689,0.309,1,0,0,0,0.15,0.71,0.67,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.12,172.16.0.41,49061,443,6,2026-08-28 10:10:32,79.1653,230,398,66010,441382,6409.27,7.93,0.5258,0.718,1,0,0,0,0.01,0.81,0.4,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.51,172.16.0.9,44902,443,6,2026-08-28 10:21:08,0.5522,18,202,1062,133724,244089.1,398.41,1.0123,0.6907,0,0,1,0,0.03,0.21,0.83,BENIGN,BENIGN
SESS_004,10.0.4.49,172.16.0.5,24495,3389,6,2026-08-28 10:10:36,111.1718,9448,228,10024328,318288,93032.73,87.04,0.737,0.2205,0,1,0,0,0.14,0.14,0.65,IMPACT,DoS GoldenEye
SESS_004,192.168.1.81,172.16.0.47,23866,8080,6,2026-08-28 10:10:38,95.647,390,101,420810,26664,4678.39,5.13,0.5117,0.6826,1,1,0,0,0.16,0.17,0.51,BENIGN,BENIGN
SESS_004,192.168.1.156,172.16.0.27,46889,443,6,2026-08-28 10:21:20,60.9439,66,174,48180,11658,981.85,3.94,1.9889,0.5958,1,1,0,0,0.19,0.02,0.56,BENIGN,BENIGN
SESS_004,192.168.1.76,172.16.0.38,32014,3389,6,2026-08-28 10:21:24,101.0588,169,197,174577,161540,3325.95,3.62,0.1836,0.3994,1,1,0,0,0.07,0.24,0.42,BENIGN,BENIGN
SESS_004,10.0.4.49,172.16.0.27,7251,129,6,2026-08-28 10:05:22,101.7826,466,41,283328,25051,3029.78,4.98,0.0798,0.4747,1,0,1,0,0.09,0.14,0.83,RECON,PortScan
SESS_004,10.0.4.47,172.16.0.6,57935,22,6,2026-08-28 10:16:09,17.6246,75,183,71625,229665,17094.86,14.64,1.7417,0.4906,1,0,0,0,0.8,0.17,0.5,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.40,172.16.0.16,48194,3389,6,2026-08-28 10:21:36,55.0866,117,212,159120,227264,7014.12,5.97,1.2731,0.0326,1,1,0,0,0.05,0.73,0.8,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.30,172.16.0.15,40385,21,6,2026-08-28 10:27:05,76.0513,36,345,7236,267030,3606.33,5.01,1.6825,0.8747,1,1,0,0,0.04,0.78,0.65,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.2,172.16.0.12,28330,445,6,2026-08-28 10:10:52,1.571,140,2,186760,774,119372.37,90.39,1.9231,0.4133,1,0,0,0,0.18,0.74,0.55,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.28,172.16.0.27,17539,22,6,2026-08-28 10:05:27,66.3555,462,119,200508,11305,3192.09,8.76,1.6625,0.8852,1,1,1,0,0.11,0.74,0.43,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.28,172.16.0.31,38792,80,6,2026-08-28 10:27:20,65.7034,172,378,101824,344358,6790.85,8.37,1.3638,0.9818,1,0,0,0,0.15,0.91,0.8,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.42,172.16.0.23,22828,22,6,2026-08-28 10:10:58,77.3099,369,323,230625,382109,7925.69,8.95,0.1675,0.1652,1,0,0,0,0.14,0.76,0.5,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.31,172.16.0.38,6059,8080,6,2026-08-28 10:27:30,72.9236,123,113,22878,80117,1412.37,3.24,0.7039,0.5111,1,1,0,0,0.13,0.7,0.45,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.18,172.16.0.8,43545,443,6,2026-08-28 10:11:02,30.5425,202,290,129886,150800,9190.01,16.11,0.7253,0.8516,1,1,0,0,0.04,0.71,0.81,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.9,172.16.0.22,2920,21,6,2026-08-28 10:16:36,85.1095,1768,98,1350752,122206,17306.62,21.92,0.8473,0.3597,1,1,0,0,0.05,0.11,0.8,IMPACT,DoS GoldenEye
SESS_004,192.168.1.239,172.16.0.17,32624,445,6,2026-08-28 10:11:06,34.9384,387,38,553410,17214,16332.29,12.16,0.3994,0.8809,0,0,0,0,0.14,0.0,0.49,BENIGN,BENIGN
SESS_004,192.168.1.240,172.16.0.34,42893,21,6,2026-08-28 10:05:34,3.1058,413,29,591003,36134,201924.46,142.31,0.3837,0.2304,1,1,0,0,0.13,0.23,0.53,BENIGN,BENIGN
SESS_004,192.168.1.180,172.16.0.26,23184,3389,6,2026-08-28 10:27:55,30.8907,365,161,94170,42343,4419.23,17.03,1.2559,0.2948,1,1,0,0,0.09,0.08,0.51,BENIGN,BENIGN
SESS_004,192.168.1.157,172.16.0.42,55766,22,6,2026-08-28 10:11:12,37.5587,492,350,579576,252350,22150.02,22.42,0.4208,0.9966,1,0,0,0,0.07,0.11,0.71,BENIGN,BENIGN
SESS_004,192.168.1.197,172.16.0.48,33422,80,6,2026-08-28 10:11:14,75.8037,486,155,108378,145235,3345.65,8.46,0.8374,0.5895,0,1,0,0,0.1,0.12,0.78,BENIGN,BENIGN
SESS_004,192.168.1.223,172.16.0.46,36195,445,6,2026-08-28 10:28:10,55.337,293,225,128920,199125,5928.13,9.36,0.5995,0.3458,0,1,1,0,0.16,0.17,0.49,BENIGN,BENIGN
SESS_004,192.168.1.57,172.16.0.11,50537,80,6,2026-08-28 10:28:15,69.244,169,371,142129,129108,3917.12,7.8,0.5047,0.6688,0,0,0,0,0.07,0.16,0.63,BENIGN,BENIGN
SESS_004,192.168.1.140,172.16.0.41,63921,445,6,2026-08-28 10:11:20,2.7172,439,128,38193,157440,71998.01,208.67,0.9272,0.1278,0,1,1,0,0.05,0.07,0.73,BENIGN,BENIGN
SESS_004,192.168.1.117,172.16.0.7,54497,3389,6,2026-08-28 10:11:22,60.0767,202,13,192102,7865,3328.53,3.58,0.693,0.4104,1,0,0,0,0.1,0.18,0.84,BENIGN,BENIGN
SESS_004,192.168.1.124,172.16.0.36,6092,443,6,2026-08-28 10:11:24,90.7734,25,65,9500,94380,1144.39,0.99,1.9013,0.6982,0,0,0,0,0.04,0.05,0.69,BENIGN,BENIGN
SESS_004,192.168.1.168,172.16.0.14,53840,3389,6,2026-08-28 10:28:35,62.9938,154,229,54978,101676,2486.82,6.08,0.3494,0.7227,1,1,0,0,0.04,0.03,0.64,BENIGN,BENIGN
SESS_004,192.168.1.53,172.16.0.19,35366,8080,6,2026-08-28 10:05:44,11.2655,78,83,8580,79099,7782.97,14.29,1.5031,0.0614,1,0,0,0,0.18,0.09,0.52,BENIGN,BENIGN
SESS_004,10.0.4.24,172.16.0.24,59613,400,6,2026-08-28 10:17:15,102.8769,367,17,413609,12750,4144.36,3.73,0.8359,0.1038,1,1,0,1,0.1,0.18,0.69,RECON,PortScan
SESS_004,10.0.4.41,172.16.0.5,9300,3389,6,2026-08-28 10:23:04,69.9626,480,56,470400,21224,7026.95,7.66,0.0358,0.6719,1,0,1,0,0.7,0.15,0.61,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.45,172.16.0.9,60602,22,6,2026-08-28 10:17:21,59.2487,24,248,3096,344968,5874.63,4.59,1.1944,0.3486,1,1,0,0,0.72,0.13,0.61,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.23,172.16.0.5,39592,443,6,2026-08-28 10:23:12,96.9102,157,332,52438,214140,2750.77,5.05,0.3659,0.8749,1,0,0,0,0.18,0.89,0.59,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.24,172.16.0.37,17587,22,6,2026-08-28 10:29:05,22.6747,15,223,13155,118859,5822.08,10.5,1.3903,0.1397,1,1,0,0,0.07,0.68,0.71,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.30,172.16.0.39,16380,21,6,2026-08-28 10:11:40,43.7036,179,95,254896,106115,8260.44,6.27,1.889,0.1377,1,0,1,0,0.03,0.88,0.57,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.41,172.16.0.23,16118,21,6,2026-08-28 10:11:42,90.4948,154,292,49434,282072,3663.26,4.93,1.3161,0.6903,1,1,0,0,0.15,0.94,0.51,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.4,172.16.0.34,43802,80,6,2026-08-28 10:11:44,80.0107,124,8,45756,672,580.27,1.65,0.3904,0.4272,1,0,1,0,0.07,0.72,0.45,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.7,172.16.0.32,30556,3389,6,2026-08-28 10:11:46,12.0314,49,205,17885,127100,12050.55,21.11,1.9698,0.801,0,1,0,0,0.19,0.7,0.41,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.43,172.16.0.37,11110,8080,6,2026-08-28 10:11:48,112.8521,322,320,140070,447040,5202.47,5.69,0.3385,0.4056,0,1,0,0,0.13,0.69,0.62,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.17,172.16.0.49,35230,8080,6,2026-08-28 10:29:35,81.6971,259,397,341362,87340,5247.46,8.03,1.3369,0.503,0,0,0,0,0.05,0.88,0.68,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.230,172.16.0.39,39517,8080,6,2026-08-28 10:05:56,13.0813,463,60,181959,28140,16061.02,39.98,0.2034,0.8349,0,1,0,0,0.2,0.12,0.5,BENIGN,BENIGN
SESS_004,10.0.4.14,172.16.0.43,16574,21,6,2026-08-28 10:05:57,50.4163,190,382,243770,312858,11040.64,11.35,1.9662,0.4626,0,1,0,0,0.19,0.68,0.63,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.154,172.16.0.48,47728,8080,6,2026-08-28 10:29:50,35.3452,322,108,46046,43308,2528.04,12.17,1.0494,0.3423,0,1,0,0,0.1,0.19,0.51,BENIGN,BENIGN
SESS_004,10.0.4.43,172.16.0.22,12154,3389,6,2026-08-28 10:11:58,56.8881,9726,315,8675592,367290,158959.11,176.5,0.597,0.7798,1,1,0,0,0.08,0.02,0.54,IMPACT,DoS GoldenEye
SESS_004,192.168.1.77,172.16.0.32,44932,3389,6,2026-08-28 10:24:00,82.3963,282,74,215166,38258,3075.67,4.32,1.5869,0.9377,1,1,0,0,0.1,0.15,0.68,BENIGN,BENIGN
SESS_004,10.0.4.44,172.16.0.10,52337,287,6,2026-08-28 10:12:02,117.3043,456,240,602376,127920,6225.65,5.93,1.1577,0.9773,1,0,1,0,0.13,0.15,0.6,RECON,PortScan
SESS_004,10.0.4.15,172.16.0.36,20797,445,6,2026-08-28 10:06:02,43.1022,452,340,391432,368560,17632.33,18.37,1.3277,0.2597,0,0,0,0,0.96,0.22,0.47,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.25,172.16.0.34,26539,8080,6,2026-08-28 10:18:09,27.3618,239,26,33699,17004,1853.06,9.69,1.0568,0.8032,1,1,0,0,0.15,0.81,0.44,CREDENTIAL_ACCESS,FTP-Patator
